ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,USUARIO_ID,MANTENIMIENTO_ID
17087,VANDALISMO,2024-09-24T00:00:00,CERRADA,['475-89-0361'],['MNT-13578']
17088,MAL FUNCIONAMIENTO,2024-07-15T00:00:00,CERRADA,['769-79-9632'],['MNT-00250']
17089,ROTURA,2024-09-29T00:00:00,ABIERTA,['553-53-0895'],"['MNT-01943', 'MNT-12778']"
17090,MAL FUNCIONAMIENTO,2024-01-06T00:00:00,CERRADA,['549-39-6767'],['MNT-00644']
17091,MAL FUNCIONAMIENTO,2024-02-02T00:00:00,CERRADA,['477-49-8454'],"['MNT-05203', 'MNT-14272']"
17092,VANDALISMO,2024-04-26T00:00:00,ABIERTA,['562-64-1618'],['MNT-01064']
17093,MAL FUNCIONAMIENTO,2023-11-18T00:00:00,CERRADA,['877-15-7376'],"['MNT-10746', 'MNT-11599']"
17094,ROTURA,2023-10-19T00:00:00,ABIERTA,['698-81-5632'],['MNT-13443']
17095,MAL FUNCIONAMIENTO,2023-12-25T00:00:00,ABIERTA,['756-29-2734'],"['MNT-09067', 'MNT-11178']"
17096,ROTURA,2024-07-20T00:00:00,CERRADA,['810-14-5095'],"['MNT-05625', 'MNT-09296']"
17097,VANDALISMO,2024-11-08T00:00:00,CERRADA,['049-95-8636'],"['MNT-07184', 'MNT-12826']"
17098,DESGASTE,2024-10-08T00:00:00,ABIERTA,['676-95-4454'],"['MNT-00735', 'MNT-10242']"
17099,VANDALISMO,2024-06-15T00:00:00,CERRADA,['110-01-1093'],"['MNT-09067', 'MNT-11178']"
17100,VANDALISMO,2024-04-06T00:00:00,CERRADA,['862-17-6019'],['MNT-01638']
17101,VANDALISMO,2024-06-03T00:00:00,ABIERTA,['186-37-7359'],['MNT-10535']
17102,ROTURA,2024-07-25T00:00:00,ABIERTA,['947-40-1508'],['MNT-11130']
17103,VANDALISMO,2024-09-08T00:00:00,ABIERTA,['293-17-4661'],['MNT-07556']
17104,DESGASTE,2024-07-08T00:00:00,CERRADA,['908-92-9777'],['MNT-11429']
17105,ROTURA,2024-02-08T00:00:00,CERRADA,['179-82-7176'],['MNT-04841']
17106,MAL FUNCIONAMIENTO,2024-03-06T00:00:00,CERRADA,['010-58-3595'],['MNT-12019']
17107,DESGASTE,2024-05-06T00:00:00,CERRADA,['171-41-2080'],['MNT-10556']
17108,ROTURA,2024-04-26T00:00:00,ABIERTA,['212-65-7011'],['MNT-03019']
17109,DESGASTE,2024-03-10T00:00:00,CERRADA,['985-62-3887'],['MNT-10718']
17110,MAL FUNCIONAMIENTO,2024-09-18T00:00:00,ABIERTA,['652-07-1406'],"['MNT-06827', 'MNT-08382']"
17111,DESGASTE,2024-06-02T00:00:00,CERRADA,['007-05-4603'],['MNT-07260']
17112,VANDALISMO,2024-10-02T00:00:00,CERRADA,['485-47-0193'],['MNT-03038']
17113,VANDALISMO,2024-09-11T00:00:00,ABIERTA,['329-11-7732'],['MNT-01033']
17114,ROTURA,2024-01-05T00:00:00,ABIERTA,['413-75-0504'],['MNT-08152']
17115,MAL FUNCIONAMIENTO,2024-08-01T00:00:00,CERRADA,['347-83-2871'],"['MNT-10583', 'MNT-13057']"
17116,ROTURA,2024-08-06T00:00:00,ABIERTA,['777-93-6274'],['MNT-11863']
17117,VANDALISMO,2023-02-11T00:00:00,ABIERTA,['084-35-4729'],['MNT-12042']
17118,MAL FUNCIONAMIENTO,2023-12-08T00:00:00,CERRADA,['970-87-1746'],['MNT-04592']
17119,ROTURA,2024-09-24T00:00:00,ABIERTA,['195-45-3999'],['MNT-03574']
17120,VANDALISMO,2024-05-26T00:00:00,CERRADA,['887-68-1889'],['MNT-02469']
17121,DESGASTE,2023-11-22T00:00:00,CERRADA,['990-34-7933'],['MNT-14619']
17122,MAL FUNCIONAMIENTO,2024-04-06T00:00:00,ABIERTA,['231-13-4340'],['MNT-01463']
17123,DESGASTE,2024-07-08T00:00:00,CERRADA,['174-55-4235'],['MNT-09956']
17124,ROTURA,2023-01-12T00:00:00,ABIERTA,['197-02-9973'],['MNT-00562']
17125,ROTURA,2024-05-11T00:00:00,ABIERTA,['706-15-0671'],['MNT-05502']
17126,MAL FUNCIONAMIENTO,2024-10-02T00:00:00,CERRADA,['213-99-9087'],['MNT-03875']
17127,VANDALISMO,2023-12-09T00:00:00,ABIERTA,['596-05-1112'],"['MNT-08047', 'MNT-08805', 'MNT-09163', 'MNT-13329']"
17128,VANDALISMO,2024-03-29T00:00:00,ABIERTA,['186-40-3673'],"['MNT-01948', 'MNT-11494', 'MNT-12260']"
17129,DESGASTE,2024-03-16T00:00:00,ABIERTA,['852-39-0420'],['MNT-00658']
17130,ROTURA,2024-01-14T00:00:00,ABIERTA,['662-32-0456'],['MNT-07955']
17131,DESGASTE,2024-10-12T00:00:00,CERRADA,['341-35-4289'],['MNT-02317']
17132,DESGASTE,2024-03-06T00:00:00,ABIERTA,['255-28-3573'],['MNT-12694']
17133,ROTURA,2024-05-28T00:00:00,ABIERTA,['777-83-3865'],"['MNT-02047', 'MNT-10756']"
17134,MAL FUNCIONAMIENTO,2024-02-23T00:00:00,ABIERTA,['045-65-6458'],['MNT-08672']
17135,DESGASTE,2023-10-15T00:00:00,CERRADA,['701-05-5660'],['MNT-03181']
17136,MAL FUNCIONAMIENTO,2024-01-24T00:00:00,CERRADA,['527-33-7678'],"['MNT-07491', 'MNT-08917']"
17137,DESGASTE,2023-10-28T00:00:00,CERRADA,['047-54-6532'],['MNT-02812']
17138,MAL FUNCIONAMIENTO,2024-12-05T00:00:00,ABIERTA,['083-59-1352'],['MNT-10701']
17139,VANDALISMO,2023-10-21T00:00:00,ABIERTA,['269-82-0462'],['MNT-05051']
17140,MAL FUNCIONAMIENTO,2024-01-08T00:00:00,ABIERTA,['689-59-4026'],['MNT-00614']
17141,ROTURA,2024-01-22T00:00:00,CERRADA,['444-94-0036'],['MNT-12829']
17142,DESGASTE,2024-04-30T00:00:00,CERRADA,['273-47-2762'],['MNT-01791']
17143,DESGASTE,2024-04-07T00:00:00,CERRADA,['253-21-6351'],['MNT-06910']
17144,ROTURA,2024-08-24T00:00:00,CERRADA,['945-16-8328'],['MNT-05159']
17145,ROTURA,2024-01-20T00:00:00,ABIERTA,['940-25-3708'],['MNT-12601']
17146,VANDALISMO,2023-12-03T00:00:00,CERRADA,['339-53-7595'],"['MNT-04310', 'MNT-12772', 'MNT-14497']"
17147,MAL FUNCIONAMIENTO,2024-01-13T00:00:00,ABIERTA,['562-63-9967'],['MNT-01406']
17148,VANDALISMO,2024-03-04T00:00:00,ABIERTA,['035-97-6970'],['MNT-13884']
17149,VANDALISMO,2024-09-19T00:00:00,CERRADA,['028-27-0068'],"['MNT-09188', 'MNT-10714', 'MNT-14694']"
17150,DESGASTE,2024-01-15T00:00:00,CERRADA,['025-54-4345'],['MNT-06196']
17151,MAL FUNCIONAMIENTO,2023-12-20T00:00:00,CERRADA,['319-61-0996'],['MNT-08199']
17152,ROTURA,2024-09-13T00:00:00,ABIERTA,['642-15-3300'],"['MNT-06539', 'MNT-12727']"
17153,VANDALISMO,2024-07-03T00:00:00,ABIERTA,['651-70-1226'],['MNT-05231']
17154,VANDALISMO,2024-06-03T00:00:00,ABIERTA,['418-77-4581'],"['MNT-00897', 'MNT-02965']"
17155,ROTURA,2024-08-30T00:00:00,ABIERTA,['370-45-1351'],['MNT-13997']
17156,DESGASTE,2023-12-15T00:00:00,CERRADA,['650-71-6432'],['MNT-03792']
17157,DESGASTE,2024-04-06T00:00:00,ABIERTA,['706-15-0671'],['MNT-13636']
17158,DESGASTE,2024-08-14T00:00:00,CERRADA,['741-54-5897'],['MNT-12829']
17159,ROTURA,2024-07-15T00:00:00,ABIERTA,['523-67-6214'],['MNT-00786']
17160,VANDALISMO,2023-10-24T00:00:00,CERRADA,['130-58-5564'],['MNT-10750']
17161,ROTURA,2023-11-17T00:00:00,CERRADA,['393-25-2847'],"['MNT-03815', 'MNT-14364']"
17162,DESGASTE,2023-10-28T00:00:00,ABIERTA,['361-24-7751'],['MNT-06152']
17163,VANDALISMO,2024-01-26T00:00:00,ABIERTA,['311-55-1795'],"['MNT-03949', 'MNT-14710']"
17164,ROTURA,2024-04-18T00:00:00,CERRADA,['673-17-2606'],"['MNT-07422', 'MNT-13233']"
17165,DESGASTE,2024-08-18T00:00:00,CERRADA,['487-65-2009'],"['MNT-04863', 'MNT-11273', 'MNT-13669', 'MNT-14940']"
17166,DESGASTE,2023-12-31T00:00:00,ABIERTA,['675-63-0289'],['MNT-06266']
17167,ROTURA,2024-05-18T00:00:00,ABIERTA,['452-57-5193'],"['MNT-05293', 'MNT-08831']"
17168,MAL FUNCIONAMIENTO,2024-06-03T00:00:00,CERRADA,['161-47-8115'],['MNT-05217']
17169,VANDALISMO,2024-03-15T00:00:00,ABIERTA,['217-22-2848'],"['MNT-02162', 'MNT-10141']"
17170,ROTURA,2024-03-22T00:00:00,CERRADA,['527-15-2956'],['MNT-11230']
17171,DESGASTE,2024-02-20T00:00:00,CERRADA,['354-96-0538'],"['MNT-00125', 'MNT-03548']"
17172,MAL FUNCIONAMIENTO,2023-10-17T00:00:00,ABIERTA,['711-82-0572'],['MNT-12767']
17173,DESGASTE,2024-06-23T00:00:00,CERRADA,['150-80-8807'],['MNT-07750']
17174,DESGASTE,2024-04-16T00:00:00,ABIERTA,['235-42-8367'],['MNT-05438']
17175,DESGASTE,2024-03-29T00:00:00,CERRADA,['756-51-9377'],['MNT-11144']
17176,VANDALISMO,2024-02-03T00:00:00,ABIERTA,['712-13-3067'],['MNT-11472']
17177,MAL FUNCIONAMIENTO,2023-11-04T00:00:00,ABIERTA,['887-76-4055'],"['MNT-02596', 'MNT-05371']"
17178,DESGASTE,2023-11-03T00:00:00,CERRADA,['361-24-7751'],['MNT-10754']
17179,DESGASTE,2024-02-25T00:00:00,CERRADA,['416-95-2816'],['MNT-02958']
17180,VANDALISMO,2024-07-05T00:00:00,CERRADA,['680-18-8019'],['MNT-05878']
17181,VANDALISMO,2024-03-31T00:00:00,CERRADA,['879-62-8291'],['MNT-07112']
17182,VANDALISMO,2023-12-24T00:00:00,CERRADA,['688-79-3876'],['MNT-02704']
17183,MAL FUNCIONAMIENTO,2023-12-24T00:00:00,ABIERTA,['780-31-8129'],['MNT-11876']
17184,ROTURA,2024-02-12T00:00:00,ABIERTA,['108-55-0257'],['MNT-12094']
17185,MAL FUNCIONAMIENTO,2024-11-03T00:00:00,CERRADA,['232-96-4432'],['MNT-09226']
17186,VANDALISMO,2024-02-22T00:00:00,ABIERTA,['111-55-6909'],['MNT-11913']
17187,VANDALISMO,2023-11-06T00:00:00,ABIERTA,['009-68-6421'],['MNT-03678']
17188,MAL FUNCIONAMIENTO,2024-05-09T00:00:00,CERRADA,['716-75-4950'],"['MNT-03937', 'MNT-12034']"
17189,DESGASTE,2024-08-28T00:00:00,CERRADA,['315-58-9571'],['MNT-05967']
17190,VANDALISMO,2024-06-25T00:00:00,ABIERTA,['558-81-7080'],['MNT-00505']
17191,VANDALISMO,2024-01-28T00:00:00,CERRADA,['152-50-1549'],['MNT-06599']
17192,MAL FUNCIONAMIENTO,2024-06-06T00:00:00,CERRADA,['570-02-1633'],['MNT-07043']
17193,MAL FUNCIONAMIENTO,2023-11-24T00:00:00,CERRADA,['077-89-2083'],['MNT-09576']
17194,VANDALISMO,2024-03-07T00:00:00,CERRADA,['412-53-5066'],['MNT-12190']
17195,MAL FUNCIONAMIENTO,2024-08-03T00:00:00,ABIERTA,['731-66-8060'],['MNT-04538']
17196,ROTURA,2023-03-11T00:00:00,CERRADA,['791-28-9433'],['MNT-06094']
17197,VANDALISMO,2024-04-22T00:00:00,ABIERTA,['887-72-0066'],['MNT-02604']
17198,ROTURA,2023-10-17T00:00:00,CERRADA,['249-14-5386'],['MNT-05781']
17199,MAL FUNCIONAMIENTO,2024-03-13T00:00:00,CERRADA,['448-99-2941'],"['MNT-03359', 'MNT-09843']"
17200,MAL FUNCIONAMIENTO,2023-11-28T00:00:00,CERRADA,['722-74-7281'],['MNT-02780']
17201,VANDALISMO,2024-05-13T00:00:00,ABIERTA,['317-99-1333'],['MNT-00637']
17202,MAL FUNCIONAMIENTO,2023-12-27T00:00:00,ABIERTA,['295-80-5468'],['MNT-01316']
17203,ROTURA,2024-02-27T00:00:00,CERRADA,['025-49-3108'],"['MNT-00145', 'MNT-04455', 'MNT-04883', 'MNT-06966']"
17204,ROTURA,2023-11-27T00:00:00,ABIERTA,['172-13-2882'],['MNT-04044']
17205,VANDALISMO,2024-02-19T00:00:00,CERRADA,['738-30-1025'],['MNT-09989']
17206,ROTURA,2024-02-14T00:00:00,CERRADA,['573-85-3141'],['MNT-07468']
17207,MAL FUNCIONAMIENTO,2024-02-10T00:00:00,ABIERTA,['030-22-1568'],['MNT-09437']
17208,VANDALISMO,2024-10-11T00:00:00,ABIERTA,['411-36-2499'],['MNT-14907']
17209,MAL FUNCIONAMIENTO,2024-09-27T00:00:00,ABIERTA,['848-29-3242'],['MNT-02513']
17210,ROTURA,2024-03-06T00:00:00,CERRADA,['458-10-1128'],['MNT-07882']
17211,DESGASTE,2024-09-02T00:00:00,CERRADA,['147-70-0800'],['MNT-04778']
17212,VANDALISMO,2024-05-03T00:00:00,CERRADA,['017-75-4441'],['MNT-09396']
17213,ROTURA,2023-11-28T00:00:00,CERRADA,['926-38-9759'],['MNT-14935']
17214,MAL FUNCIONAMIENTO,2023-12-24T00:00:00,ABIERTA,['668-19-8230'],['MNT-05408']
17215,MAL FUNCIONAMIENTO,2024-03-04T00:00:00,CERRADA,['458-32-4869'],['MNT-06184']
17216,MAL FUNCIONAMIENTO,2024-05-25T00:00:00,CERRADA,['391-61-4147'],['MNT-03914']
17217,DESGASTE,2023-12-20T00:00:00,CERRADA,['858-56-8485'],['MNT-13686']
17218,VANDALISMO,2024-06-12T00:00:00,ABIERTA,['307-99-6543'],['MNT-09561']
17219,DESGASTE,2023-10-26T00:00:00,CERRADA,['813-75-9847'],['MNT-05686']
17220,VANDALISMO,2024-07-03T00:00:00,CERRADA,['376-56-8749'],['MNT-04769']
17221,MAL FUNCIONAMIENTO,2023-12-06T00:00:00,CERRADA,['729-44-7612'],"['MNT-03757', 'MNT-14082']"
17222,MAL FUNCIONAMIENTO,2024-01-18T00:00:00,ABIERTA,['630-68-4915'],['MNT-03387']
17223,VANDALISMO,2024-03-09T00:00:00,CERRADA,['709-88-7108'],['MNT-07863']
17224,DESGASTE,2023-12-18T00:00:00,ABIERTA,['245-68-9073'],['MNT-14864']
17225,DESGASTE,2023-11-28T00:00:00,ABIERTA,['443-68-0283'],"['MNT-09308', 'MNT-14587']"
17226,VANDALISMO,2024-05-18T00:00:00,CERRADA,['672-55-1238'],['MNT-11652']
17227,VANDALISMO,2024-07-26T00:00:00,ABIERTA,['319-61-0996'],['MNT-05389']
17228,DESGASTE,2024-06-20T00:00:00,CERRADA,['826-89-7550'],['MNT-06588']
17229,DESGASTE,2024-03-23T00:00:00,CERRADA,['662-32-0456'],['MNT-11897']
17230,MAL FUNCIONAMIENTO,2024-09-11T00:00:00,ABIERTA,['154-08-3425'],"['MNT-01154', 'MNT-02458', 'MNT-11087']"
17231,MAL FUNCIONAMIENTO,2024-04-16T00:00:00,CERRADA,['268-56-6482'],['MNT-02152']
17232,VANDALISMO,2024-07-30T00:00:00,CERRADA,['018-37-4995'],['MNT-00483']
17233,DESGASTE,2024-09-04T00:00:00,ABIERTA,['357-60-0258'],['MNT-13386']
17234,DESGASTE,2024-06-03T00:00:00,ABIERTA,['315-68-9011'],"['MNT-07819', 'MNT-08330']"
17235,DESGASTE,2024-07-15T00:00:00,ABIERTA,['735-19-5749'],['MNT-11296']
17236,MAL FUNCIONAMIENTO,2024-01-25T00:00:00,CERRADA,['659-81-7114'],['MNT-04122']
17237,DESGASTE,2024-03-17T00:00:00,CERRADA,['000-81-6031'],['MNT-08907']
17238,DESGASTE,2024-02-21T00:00:00,ABIERTA,['412-53-5066'],['MNT-04535']
17239,MAL FUNCIONAMIENTO,2024-06-18T00:00:00,ABIERTA,['513-58-9583'],['MNT-14075']
17240,VANDALISMO,2023-10-16T00:00:00,CERRADA,['980-87-9807'],['MNT-04270']
17241,VANDALISMO,2024-01-14T00:00:00,CERRADA,['157-21-3748'],['MNT-10151']
17242,ROTURA,2024-03-04T00:00:00,CERRADA,['700-15-8227'],['MNT-10473']
17243,DESGASTE,2023-12-12T00:00:00,ABIERTA,['938-29-7892'],"['MNT-02824', 'MNT-05271']"
17244,MAL FUNCIONAMIENTO,2023-11-22T00:00:00,ABIERTA,['364-47-0003'],['MNT-04127']
17245,DESGASTE,2024-01-08T00:00:00,ABIERTA,['939-19-0047'],['MNT-02525']
17246,VANDALISMO,2024-05-30T00:00:00,CERRADA,['647-31-1181'],['MNT-03564']
17247,VANDALISMO,2023-12-05T00:00:00,ABIERTA,['458-07-3973'],['MNT-09805']
17248,DESGASTE,2023-10-24T00:00:00,ABIERTA,['604-41-4273'],['MNT-12333']
17249,VANDALISMO,2024-01-23T00:00:00,CERRADA,['281-15-1489'],['MNT-09750']
17250,DESGASTE,2024-07-14T00:00:00,CERRADA,['419-85-6436'],['MNT-07247']
17251,VANDALISMO,2024-03-24T00:00:00,ABIERTA,['247-74-3561'],['MNT-06543']
17252,ROTURA,2023-12-08T00:00:00,CERRADA,['459-61-4620'],['MNT-02108']
17253,ROTURA,2023-12-07T00:00:00,CERRADA,['209-48-3950'],"['MNT-04711', 'MNT-12837']"
17254,MAL FUNCIONAMIENTO,2024-09-15T00:00:00,ABIERTA,['594-30-9095'],['MNT-10811']
17255,DESGASTE,2024-09-23T00:00:00,ABIERTA,['572-24-7163'],['MNT-01174']
17256,DESGASTE,2024-11-06T00:00:00,CERRADA,['976-37-2618'],"['MNT-01057', 'MNT-04314']"
17257,ROTURA,2024-07-06T00:00:00,ABIERTA,['978-86-0136'],['MNT-12610']
17258,VANDALISMO,2024-10-01T00:00:00,ABIERTA,['201-04-6060'],['MNT-04248']
17259,VANDALISMO,2024-02-18T00:00:00,CERRADA,['061-97-8727'],['MNT-07292']
17260,MAL FUNCIONAMIENTO,2024-07-27T00:00:00,ABIERTA,['017-16-0816'],['MNT-08942']
17261,DESGASTE,2024-01-23T00:00:00,CERRADA,['332-88-4927'],['MNT-02509']
17262,ROTURA,2024-04-06T00:00:00,CERRADA,['602-22-9326'],['MNT-14212']
17263,VANDALISMO,2024-09-25T00:00:00,ABIERTA,['493-40-6368'],['MNT-08206']
17264,VANDALISMO,2024-07-23T00:00:00,CERRADA,['063-32-9698'],['MNT-10463']
17265,MAL FUNCIONAMIENTO,2024-06-06T00:00:00,CERRADA,['127-17-2456'],"['MNT-01953', 'MNT-07275']"
17266,ROTURA,2024-02-20T00:00:00,CERRADA,['637-58-7109'],['MNT-07003']
17267,MAL FUNCIONAMIENTO,2024-02-07T00:00:00,CERRADA,['591-06-8045'],"['MNT-01014', 'MNT-08644']"
17268,VANDALISMO,2024-08-19T00:00:00,CERRADA,['111-02-5121'],"['MNT-00839', 'MNT-12696']"
17269,VANDALISMO,2024-07-10T00:00:00,ABIERTA,['596-05-1112'],['MNT-07293']
17270,VANDALISMO,2024-06-27T00:00:00,CERRADA,['691-36-2225'],['MNT-00618']
17271,DESGASTE,2024-07-04T00:00:00,ABIERTA,['009-68-6421'],['MNT-08672']
17272,DESGASTE,2024-07-13T00:00:00,CERRADA,['240-05-3465'],['MNT-00354']
17273,MAL FUNCIONAMIENTO,2024-05-15T00:00:00,ABIERTA,['250-77-9855'],['MNT-06720']
17274,DESGASTE,2024-03-24T00:00:00,ABIERTA,['236-86-9380'],['MNT-10645']
17275,ROTURA,2024-09-22T00:00:00,ABIERTA,['263-49-9951'],['MNT-09189']
17276,DESGASTE,2024-04-30T00:00:00,CERRADA,['488-36-2592'],['MNT-03579']
17277,ROTURA,2024-07-18T00:00:00,CERRADA,['847-20-9496'],['MNT-03462']
17278,DESGASTE,2023-10-20T00:00:00,ABIERTA,['753-08-0846'],['MNT-03047']
17279,VANDALISMO,2024-04-25T00:00:00,ABIERTA,['815-50-0623'],['MNT-00274']
17280,VANDALISMO,2024-04-04T00:00:00,CERRADA,['484-75-8073'],['MNT-03960']
17281,VANDALISMO,2024-08-19T00:00:00,ABIERTA,['203-80-9759'],"['MNT-10573', 'MNT-11639']"
17282,ROTURA,2024-06-17T00:00:00,ABIERTA,['349-18-4316'],['MNT-10696']
17283,MAL FUNCIONAMIENTO,2024-06-06T00:00:00,ABIERTA,['871-01-1468'],['MNT-01072']
17284,DESGASTE,2024-01-02T00:00:00,CERRADA,['834-79-1025'],['MNT-13135']
17285,MAL FUNCIONAMIENTO,2023-11-15T00:00:00,CERRADA,['846-28-5327'],"['MNT-04406', 'MNT-08692']"
17286,ROTURA,2023-11-29T00:00:00,CERRADA,['555-25-1398'],['MNT-05493']
17287,VANDALISMO,2024-02-06T00:00:00,ABIERTA,['802-78-4696'],['MNT-10764']
17288,ROTURA,2024-05-13T00:00:00,ABIERTA,['319-61-0996'],"['MNT-05920', 'MNT-13051', 'MNT-14611']"
17289,DESGASTE,2024-02-15T00:00:00,ABIERTA,['944-18-9972'],['MNT-14097']
17290,ROTURA,2024-08-08T00:00:00,CERRADA,['586-44-8120'],['MNT-11372']
17291,DESGASTE,2024-03-30T00:00:00,ABIERTA,['734-92-8392'],['MNT-13983']
17292,ROTURA,2024-02-23T00:00:00,ABIERTA,['440-12-8778'],['MNT-14625']
17293,ROTURA,2024-04-10T00:00:00,ABIERTA,['803-80-0767'],['MNT-10900']
17294,VANDALISMO,2024-09-05T00:00:00,CERRADA,['505-13-2367'],['MNT-06114']
17295,VANDALISMO,2024-05-21T00:00:00,CERRADA,['458-12-9840'],['MNT-03284']
17296,DESGASTE,2023-11-21T00:00:00,ABIERTA,['337-39-0367'],"['MNT-05920', 'MNT-13051', 'MNT-14611']"
17297,ROTURA,2024-07-31T00:00:00,CERRADA,['075-78-4932'],['MNT-11232']
17298,VANDALISMO,2024-06-16T00:00:00,CERRADA,['755-45-2824'],"['MNT-11226', 'MNT-13861']"
17299,MAL FUNCIONAMIENTO,2024-03-16T00:00:00,ABIERTA,['534-99-0108'],"['MNT-06208', 'MNT-07145', 'MNT-08397', 'MNT-10167']"
17300,DESGASTE,2024-08-30T00:00:00,ABIERTA,['557-60-8323'],['MNT-08838']
17301,VANDALISMO,2023-12-31T00:00:00,CERRADA,['659-78-8795'],['MNT-00652']
17302,ROTURA,2024-06-07T00:00:00,CERRADA,['079-78-0679'],['MNT-08698']
17303,DESGASTE,2024-05-14T00:00:00,CERRADA,['839-23-1887'],['MNT-13485']
17304,ROTURA,2023-11-15T00:00:00,ABIERTA,['780-03-4352'],['MNT-04772']
17305,VANDALISMO,2024-08-11T00:00:00,ABIERTA,['096-41-2423'],['MNT-07867']
17306,DESGASTE,2023-11-05T00:00:00,CERRADA,['812-06-8209'],"['MNT-03852', 'MNT-04401']"
17307,VANDALISMO,2024-02-16T00:00:00,ABIERTA,['270-67-3669'],['MNT-13169']
17308,MAL FUNCIONAMIENTO,2024-09-25T00:00:00,ABIERTA,['345-04-0305'],"['MNT-04519', 'MNT-05474', 'MNT-07958']"
17309,MAL FUNCIONAMIENTO,2024-06-13T00:00:00,ABIERTA,['190-91-6546'],['MNT-02663']
17310,ROTURA,2024-08-07T00:00:00,ABIERTA,['211-41-8492'],['MNT-00227']
17311,DESGASTE,2024-09-14T00:00:00,ABIERTA,['646-37-7400'],['MNT-12508']
17312,MAL FUNCIONAMIENTO,2024-10-13T00:00:00,CERRADA,['880-23-1971'],['MNT-04474']
17313,VANDALISMO,2024-04-21T00:00:00,CERRADA,['742-00-6153'],['MNT-09586']
17314,ROTURA,2023-11-12T00:00:00,ABIERTA,['520-02-8276'],['MNT-13517']
17315,VANDALISMO,2024-07-31T00:00:00,ABIERTA,['468-31-0024'],['MNT-14928']
17316,ROTURA,2023-11-19T00:00:00,ABIERTA,['672-25-8210'],['MNT-02125']
17317,MAL FUNCIONAMIENTO,2023-11-27T00:00:00,CERRADA,['246-10-0734'],['MNT-00089']
17318,VANDALISMO,2024-10-11T00:00:00,CERRADA,['696-51-4716'],['MNT-11885']
17319,ROTURA,2023-11-06T00:00:00,ABIERTA,['516-01-7985'],"['MNT-01098', 'MNT-01675']"
17320,ROTURA,2023-11-23T00:00:00,CERRADA,['117-55-5651'],"['MNT-05363', 'MNT-10922']"
17321,VANDALISMO,2024-10-04T00:00:00,CERRADA,['735-84-5629'],['MNT-02426']
17322,ROTURA,2023-12-15T00:00:00,CERRADA,['998-45-9721'],['MNT-00256']
17323,MAL FUNCIONAMIENTO,2024-10-07T00:00:00,ABIERTA,['126-53-6740'],"['MNT-00884', 'MNT-03485']"
17324,ROTURA,2023-12-27T00:00:00,ABIERTA,['086-73-2944'],['MNT-06308']
17325,DESGASTE,2024-03-13T00:00:00,ABIERTA,['069-41-2567'],"['MNT-05625', 'MNT-09296']"
17326,MAL FUNCIONAMIENTO,2024-05-29T00:00:00,ABIERTA,['960-15-3577'],"['MNT-09752', 'MNT-11942', 'MNT-12117']"
17327,ROTURA,2024-04-13T00:00:00,CERRADA,['371-00-3153'],['MNT-14616']
17328,VANDALISMO,2024-03-22T00:00:00,ABIERTA,['242-22-4572'],"['MNT-04603', 'MNT-14391']"
17329,VANDALISMO,2024-11-03T00:00:00,CERRADA,['372-22-6805'],['MNT-03266']
17330,MAL FUNCIONAMIENTO,2023-12-17T00:00:00,CERRADA,['619-91-7920'],['MNT-12248']
17331,ROTURA,2024-08-15T00:00:00,ABIERTA,['692-09-5606'],['MNT-14038']
17332,MAL FUNCIONAMIENTO,2024-01-06T00:00:00,CERRADA,['750-10-3647'],['MNT-10299']
17333,DESGASTE,2024-03-19T00:00:00,ABIERTA,['795-24-6199'],['MNT-14110']
17334,ROTURA,2024-09-18T00:00:00,ABIERTA,['511-72-5688'],['MNT-09022']
17335,VANDALISMO,2024-07-17T00:00:00,ABIERTA,['324-78-3867'],['MNT-03467']
17336,MAL FUNCIONAMIENTO,2024-03-14T00:00:00,CERRADA,['432-18-4098'],['MNT-00148']
17337,ROTURA,2024-07-24T00:00:00,ABIERTA,['410-33-9822'],['MNT-08165']
17338,VANDALISMO,2023-11-25T00:00:00,CERRADA,['394-50-5948'],['MNT-02440']
17339,ROTURA,2024-10-04T00:00:00,CERRADA,['842-09-0560'],['MNT-09187']
17340,VANDALISMO,2023-12-16T00:00:00,ABIERTA,['234-78-7917'],['MNT-03272']
17341,DESGASTE,2023-12-22T00:00:00,CERRADA,['247-26-6402'],['MNT-03671']
17342,VANDALISMO,2024-08-08T00:00:00,ABIERTA,['871-38-9146'],['MNT-11789']
17343,DESGASTE,2023-10-31T00:00:00,ABIERTA,['369-52-0374'],['MNT-14623']
17344,ROTURA,2023-10-28T00:00:00,CERRADA,['537-34-1934'],"['MNT-04033', 'MNT-05350', 'MNT-08964']"
17345,ROTURA,2024-05-28T00:00:00,ABIERTA,['180-58-7713'],"['MNT-00630', 'MNT-03365', 'MNT-08501']"
17346,MAL FUNCIONAMIENTO,2023-11-21T00:00:00,CERRADA,['583-32-0485'],['MNT-00388']
17347,DESGASTE,2023-11-10T00:00:00,ABIERTA,['708-20-1987'],"['MNT-07599', 'MNT-13703']"
17348,ROTURA,2024-09-22T00:00:00,CERRADA,['719-42-2809'],['MNT-11555']
17349,ROTURA,2024-02-14T00:00:00,CERRADA,['533-68-4954'],['MNT-02244']
17350,MAL FUNCIONAMIENTO,2024-09-10T00:00:00,ABIERTA,['309-89-8846'],['MNT-10022']
17351,ROTURA,2024-09-28T00:00:00,CERRADA,['105-72-8330'],['MNT-09331']
